age,attrition,businesstravel,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,salary,roledepartament,remotework,veterania
40,no,travel_rarely,,2.0,1,,937,4,Female,2,1,research scientist,4,single,0,no,20,"4,0",4,part time,0,5.0,2,2,4,2,3,28111.13,,no,-= de 10 años
29,no,travel_rarely,sales,10.0,3,,938,4,Male,3,1,sales representative,2,married,1,no,14,"3,0",4,part time,2,11.318933823529411,2,3,2,2,2,65245.87531343283,sales representative  -  sales,no,-= de 10 años
53,no,travel_rarely,,6.0,3,,939,4,Male,3,2,laboratory technician,4,single,2,no,17,"3,0",4,part time,0,19.0,4,3,2,2,2,24500.0,,no,-= de 10 años
23,no,travel_rarely,research & development,8.89240506329114,1,medical,940,1,Male,4,1,research scientist,3,single,1,no,18,"3,0",4,part time,0,11.318933823529411,3,3,2,0,2,28111.13,research scientist  -  research & development,no,-= de 10 años
55,yes,travel_rarely,,2.0,3,medical,941,4,Male,3,5,manager,1,married,5,yes,13,"3,0",4,part time,1,24.0,2,3,5,1,4,65245.87531343283,,no,-= de 10 años
26,no,travel_frequently,,1.0,2,life sciences,942,1,Female,1,1,laboratory technician,4,married,3,no,14,"3,0",1,part time,1,11.318933823529411,2,3,2,2,0,28111.13,,yes,-= de 10 años
34,no,travel_rarely,,1.0,4,,943,2,Female,4,1,research scientist,4,single,2,no,16,"3,0",3,part time,0,11.318933823529411,2,3,4,1,3,65245.87531343283,,no,-= de 10 años
27,no,travel_rarely,,8.0,1,marketing,944,3,Male,3,2,sales executive,4,married,0,no,19,"3,0",2,part time,1,5.0,3,3,4,1,1,43420.0,,yes,-= de 10 años
35,no,travel_rarely,,8.0,4,,945,1,Female,3,1,sales representative,4,married,1,no,16,"3,0",2,part time,1,3.0,1,2,3,0,2,65245.87531343283,,no,-= de 10 años
30,no,travel_rarely,,8.89240506329114,3,,946,4,Male,1,1,laboratory technician,3,married,3,no,21,"3,0",3,part time,2,7.0,2,3,2,0,2,28111.13,,yes,-= de 10 años
34,no,travel_rarely,,8.0,2,,947,3,Female,3,2,sales executive,1,married,5,no,17,"3,0",2,part time,1,11.318933823529411,1,3,3,1,2,65245.87531343283,,yes,-= de 10 años
52,no,travel_rarely,research & development,8.89240506329114,4,life sciences,948,2,Female,3,2,laboratory technician,3,married,8,no,20,"4,0",2,part time,1,9.0,3,3,5,1,4,31490.0,laboratory technician  -  research & development,yes,-= de 10 años
33,yes,travel_rarely,,16.0,3,marketing,949,1,Female,3,2,sales executive,1,single,5,no,15,"3,0",3,part time,0,11.318933823529411,3,3,3,0,2,53240.0,,no,-= de 10 años
35,no,travel_rarely,research & development,8.89240506329114,4,,950,2,Female,4,1,research scientist,3,single,3,no,13,"3,0",3,part time,0,7.0,0,3,2,2,2,28111.13,research scientist  -  research & development,no,-= de 10 años
28,yes,travel_rarely,,2.0,4,,951,3,Male,3,1,research scientist,3,single,6,no,17,"3,0",4,full time,0,5.0,3,2,2,2,1,43820.0,,yes,-= de 10 años
36,no,travel_rarely,,13.0,3,human resources,952,3,Male,3,1,human resources,2,married,4,no,13,"3,0",2,part time,1,11.318933823529411,2,3,5,0,4,28111.13,,yes,-= de 10 años
34,no,travel_frequently,research & development,16.0,4,,953,3,Female,2,1,research scientist,4,single,1,no,16,"3,0",3,part time,0,6.0,3,3,5,1,3,25530.0,research scientist  -  research & development,no,-= de 10 años
34,no,travel_rarely,,3.0,2,,954,3,Male,3,1,human resources,4,married,0,no,19,"3,0",3,part time,1,4.0,1,1,3,0,2,65245.87531343283,,no,-= de 10 años
44,no,travel_rarely,,4.0,3,,955,4,Male,3,2,healthcare representative,2,single,9,no,12,"3,0",4,full time,0,10.0,2,2,5,2,3,59330.0,,yes,-= de 10 años
32,no,travel_rarely,,13.0,4,life sciences,956,2,Male,3,2,sales executive,4,divorced,2,no,11,"3,0",3,part time,1,8.0,3,2,5,0,3,44030.0,,no,-= de 10 años
53,no,travel_rarely,,7.0,2,,957,1,Female,2,3,sales executive,4,married,7,yes,18,"3,0",4,full time,1,35.0,3,3,5,0,4,109340.0,,no,-= de 10 años
22,no,travel_rarely,,1.0,2,life sciences,958,4,Male,2,2,manufacturing director,4,married,6,no,22,"4,0",1,part time,2,4.0,2,1,2,2,2,53914.11,,no,-= de 10 años
44,no,travel_rarely,,8.0,4,life sciences,959,1,Male,4,1,laboratory technician,4,married,2,yes,24,"4,0",3,part time,1,10.0,2,2,3,0,2,28111.13,,no,-= de 10 años
35,yes,travel_frequently,,25.0,4,life sciences,960,4,Female,3,1,research scientist,2,divorced,1,no,19,"3,0",1,part time,1,10.0,3,2,10,7,8,20220.0,,no,-= de 10 años
25,no,travel_rarely,,4.0,1,,961,3,Male,2,2,sales executive,1,married,1,no,12,"3,0",1,part time,0,5.0,1,4,5,0,3,42560.0,,no,-= de 10 años
49,no,travel_rarely,,1.0,3,technical degree,962,3,Female,3,1,research scientist,1,married,2,no,16,"3,0",2,part time,1,7.0,2,3,4,0,2,65245.87531343283,,no,-= de 10 años
24,no,non-travel,,8.89240506329114,1,life sciences,963,1,Male,2,1,laboratory technician,4,married,0,no,17,"3,0",4,part time,0,11.318933823529411,2,2,5,3,4,28111.13,,no,-= de 10 años
38,no,travel_rarely,sales,9.0,3,marketing,964,2,Male,2,1,sales representative,2,married,0,no,19,"3,0",4,full time,1,3.0,3,3,2,1,2,28990.0,sales representative  -  sales,yes,-= de 10 años
29,yes,travel_rarely,,1.0,3,medical,965,2,Female,2,1,sales representative,3,married,6,yes,19,"3,0",3,part time,3,5.0,3,3,3,0,2,28111.13,,no,-= de 10 años
43,no,travel_frequently,,1.0,3,life sciences,966,4,Female,3,2,healthcare representative,4,married,4,no,13,"3,0",2,part time,1,12.0,2,2,5,2,2,65245.87531343283,,yes,-= de 10 años
28,no,travel_rarely,,5.0,4,medical,967,1,Male,3,2,sales executive,4,single,1,no,14,"3,0",2,part time,0,4.0,3,3,4,0,2,53914.11,,no,-= de 10 años
20,yes,travel_rarely,,2.0,3,,968,3,Female,2,1,sales representative,3,single,1,no,13,"3,0",4,part time,0,2.0,3,2,2,0,2,28111.13,,yes,-= de 10 años
47,no,travel_rarely,,2.0,4,life sciences,969,4,Female,2,1,sales representative,4,single,1,yes,18,"3,0",1,part time,0,3.0,3,2,3,1,2,65245.87531343283,,yes,-= de 10 años
22,yes,travel_rarely,,3.0,1,life sciences,970,2,Female,3,2,manufacturing director,3,married,0,yes,19,"3,0",1,part time,1,4.0,3,4,3,0,2,53914.11,,no,-= de 10 años
28,no,travel_rarely,,9.0,3,medical,971,3,Female,3,1,research scientist,3,divorced,5,no,18,"3,0",2,part time,1,6.0,2,3,2,2,2,23770.0,,yes,-= de 10 años
39,yes,travel_rarely,research & development,6.0,3,medical,972,4,Male,3,1,laboratory technician,1,married,7,no,21,"4,0",4,part time,0,11.318933823529411,2,1,2,2,2,24040.0,laboratory technician  -  research & development,yes,-= de 10 años
33,no,travel_rarely,research & development,1.0,4,,973,3,Male,2,1,research scientist,1,single,3,no,11,"3,0",2,part time,0,11.318933823529411,1,3,3,0,2,27990.0,research scientist  -  research & development,no,-= de 10 años
36,no,travel_rarely,research & development,7.0,4,other,974,2,Male,3,1,research scientist,4,single,2,no,18,"3,0",3,part time,0,8.0,6,3,6,0,1,28111.13,research scientist  -  research & development,yes,-= de 10 años
35,no,travel_rarely,,8.89240506329114,3,,975,3,Female,3,2,sales executive,3,married,1,no,16,"3,0",2,part time,0,5.0,3,3,5,1,0,65245.87531343283,,yes,-= de 10 años
31,yes,travel_rarely,,9.0,2,medical,976,3,Male,2,1,research scientist,1,single,0,yes,22,"4,0",1,part time,0,4.0,0,3,3,1,2,28111.13,,no,-= de 10 años
33,no,travel_rarely,,13.0,1,life sciences,977,2,Female,3,1,research scientist,4,single,3,no,18,"3,0",1,full time,0,5.0,4,3,3,0,2,34520.0,,no,-= de 10 años
27,no,travel_rarely,,8.89240506329114,4,,978,2,Female,3,1,laboratory technician,2,married,9,no,14,"3,0",2,part time,1,4.0,2,3,2,2,2,28110.0,,no,-= de 10 años
30,yes,travel_rarely,,22.0,3,,979,1,Female,3,1,research scientist,3,married,4,no,11,"3,0",2,part time,0,11.318933823529411,2,3,5,0,1,28111.13,,yes,-= de 10 años
24,no,travel_rarely,,17.0,1,medical,980,4,Female,2,2,manufacturing director,3,divorced,1,no,15,"3,0",2,part time,2,5.0,6,3,4,3,2,43770.0,,no,-= de 10 años
35,yes,travel_rarely,research & development,14.0,4,other,981,3,Male,2,1,laboratory technician,2,divorced,1,yes,24,"4,0",4,part time,1,5.0,2,1,4,0,2,28111.13,laboratory technician  -  research & development,no,-= de 10 años
30,yes,travel_rarely,,5.0,3,,982,2,Female,3,1,laboratory technician,2,married,0,no,17,"3,0",1,part time,0,4.0,3,3,3,1,2,28111.13,,no,-= de 10 años
48,no,travel_rarely,research & development,6.0,3,,983,1,Male,2,2,healthcare representative,3,married,2,no,13,"3,0",4,part time,0,19.0,0,3,2,2,2,65245.87531343283,healthcare representative  -  research & development,yes,-= de 10 años
41,no,travel_rarely,,7.0,2,medical,984,4,Female,3,2,manufacturing director,3,married,6,no,14,"3,0",2,part time,0,8.0,6,3,2,2,1,65245.87531343283,,no,-= de 10 años
27,no,travel_rarely,research & development,2.0,4,,985,1,Female,3,2,manufacturing director,4,married,0,no,18,"3,0",2,part time,1,11.318933823529411,2,3,3,2,2,42270.0,manufacturing director  -  research & development,yes,-= de 10 años
35,no,travel_rarely,research & development,10.0,3,other,986,2,Male,3,1,laboratory technician,4,married,1,no,20,"4,0",1,full time,1,3.0,4,2,3,1,2,39170.0,laboratory technician  -  research & development,no,-= de 10 años
26,yes,non-travel,,29.0,2,medical,987,2,Male,1,2,sales executive,1,single,8,no,18,"3,0",4,part time,0,11.318933823529411,6,3,2,2,2,49690.0,,yes,-= de 10 años
33,no,non-travel,sales,8.0,1,life sciences,988,2,Female,2,1,sales representative,4,married,0,no,19,"3,0",4,part time,0,11.318933823529411,2,2,2,2,2,28111.13,sales representative  -  sales,no,-= de 10 años
26,yes,travel_rarely,,2.0,3,life sciences,989,1,Male,3,1,research scientist,1,married,6,no,14,"3,0",2,part time,1,6.0,2,3,3,1,2,20420.0,,yes,-= de 10 años
38,no,travel_frequently,,3.0,4,,990,3,Male,3,1,research scientist,3,married,3,no,16,"3,0",1,part time,1,8.0,2,3,2,2,2,65245.87531343283,,no,-= de 10 años
46,no,travel_rarely,,8.89240506329114,4,medical,991,4,Male,3,5,research director,4,married,9,no,17,"3,0",4,full time,2,23.0,0,3,2,2,2,191324.62,,no,-= de 10 años
20,yes,travel_rarely,,9.0,3,marketing,992,4,Female,3,1,sales representative,4,single,1,yes,14,"3,0",2,part time,0,2.0,3,3,2,0,2,28111.13,,yes,-= de 10 años
30,no,travel_rarely,,8.89240506329114,3,other,993,2,Male,3,2,manufacturing director,1,married,0,no,15,"3,0",3,part time,1,7.0,1,2,6,0,2,65245.87531343283,,no,-= de 10 años
27,no,non-travel,,8.0,5,,994,1,Male,1,1,laboratory technician,3,married,1,no,19,"3,0",4,part time,3,3.0,4,3,3,1,2,28111.13,,no,-= de 10 años
55,no,travel_rarely,,2.0,1,,995,4,Male,3,3,manufacturing director,2,married,3,no,18,"3,0",2,part time,1,23.0,4,3,3,1,2,100071.84,,yes,-= de 10 años
33,no,travel_rarely,,5.0,3,life sciences,996,4,Male,2,3,healthcare representative,4,married,4,no,15,"3,0",3,part time,1,11.318933823529411,2,3,3,1,2,100071.84,,yes,-= de 10 años
28,no,travel_rarely,,15.0,2,life sciences,997,1,Male,3,1,laboratory technician,3,married,1,no,16,"3,0",4,part time,1,4.0,5,2,4,2,2,22070.0,,yes,-= de 10 años
34,no,travel_rarely,,3.0,1,life sciences,998,1,Male,3,2,healthcare representative,4,married,0,no,17,"3,0",3,part time,0,11.318933823529411,1,2,6,0,4,65245.87531343283,,yes,-= de 10 años
33,yes,travel_rarely,,25.0,3,medical,999,1,Male,2,1,research scientist,2,single,4,yes,20,"4,0",2,part time,0,5.0,0,3,2,2,2,28111.13,,no,-= de 10 años
33,no,travel_rarely,,7.0,3,life sciences,1000,4,Female,3,2,sales executive,2,married,0,no,17,"3,0",3,part time,1,4.0,3,3,3,0,2,53914.11,,no,-= de 10 años
21,no,travel_rarely,,1.0,1,,1001,4,Female,2,1,research scientist,2,single,1,yes,11,"3,0",3,part time,0,2.0,6,4,2,2,2,20700.0,,no,-= de 10 años
31,no,travel_frequently,,20.0,3,,1002,3,Male,4,1,sales representative,4,married,0,no,12,"3,0",1,part time,1,3.0,4,3,2,2,2,27910.0,,yes,-= de 10 años
35,no,travel_rarely,,11.0,2,marketing,1003,4,Male,3,2,sales executive,4,divorced,1,no,11,"3,0",4,part time,1,5.0,3,3,5,0,2,65245.87531343283,,yes,-= de 10 años
34,no,travel_rarely,,2.0,2,,1004,4,Male,3,2,manufacturing director,3,single,2,no,11,"3,0",4,part time,0,11.318933823529411,3,3,3,0,2,65245.87531343283,,yes,-= de 10 años
33,yes,travel_rarely,,9.0,4,,1005,1,Female,3,2,sales executive,1,single,0,no,17,"3,0",1,full time,0,6.0,3,3,5,0,3,82240.0,,no,-= de 10 años
31,yes,travel_rarely,research & development,15.0,3,medical,1006,3,Male,3,1,laboratory technician,3,married,1,no,12,"3,0",3,part time,1,11.318933823529411,5,2,2,2,2,26100.0,laboratory technician  -  research & development,yes,-= de 10 años
37,no,travel_rarely,,25.0,2,,1007,3,Female,2,2,healthcare representative,4,married,7,no,13,"3,0",3,full time,2,9.0,2,3,6,1,3,57310.0,,no,-= de 10 años
27,no,travel_rarely,,6.0,3,,1008,4,Male,2,1,research scientist,3,married,1,no,13,"3,0",3,part time,1,4.0,0,3,4,2,2,25390.0,,yes,-= de 10 años
35,no,travel_frequently,,4.0,4,other,1009,4,Male,2,1,laboratory technician,4,married,1,no,13,"3,0",2,part time,1,2.0,2,4,2,2,2,23760.0,,no,-= de 10 años
56,no,travel_rarely,,4.0,4,,1010,4,Female,3,5,manager,1,divorced,4,no,13,"3,0",4,full time,1,28.0,2,3,5,4,2,191324.62,,no,-= de 10 años
45,no,travel_rarely,research & development,7.0,3,medical,1011,1,Female,3,1,research scientist,3,married,4,yes,19,"3,0",3,part time,1,11.318933823529411,2,3,3,0,2,28111.13,research scientist  -  research & development,yes,-= de 10 años
20,no,travel_rarely,,3.0,3,,1012,1,Male,2,1,laboratory technician,3,single,1,no,12,"3,0",1,part time,0,2.0,2,2,2,1,2,28111.13,,yes,-= de 10 años
50,no,travel_frequently,,2.0,3,,1013,4,Female,3,4,manager,1,married,2,no,22,"4,0",3,full time,1,11.318933823529411,3,3,2,2,2,153407.07,,no,-= de 10 años
46,no,travel_rarely,,15.0,2,life sciences,1014,4,Male,3,5,research director,2,married,5,no,11,"3,0",1,full time,1,25.0,2,3,4,0,3,190810.0,,yes,-= de 10 años
32,no,travel_rarely,,13.0,3,other,1015,3,Female,2,1,laboratory technician,2,married,1,no,20,"4,0",3,part time,1,2.0,2,3,2,2,2,27430.0,,yes,-= de 10 años
35,no,travel_rarely,,8.0,2,,1016,3,Female,2,3,sales executive,4,married,4,no,11,"3,0",2,part time,1,16.0,6,2,13,4,12,100071.84,,no,+ de 10 años
29,no,travel_rarely,,1.0,3,life sciences,1017,1,Female,3,1,research scientist,4,divorced,1,no,15,"3,0",1,full time,3,3.0,5,3,3,1,2,37600.0,,yes,-= de 10 años
21,yes,travel_frequently,,10.0,2,,1018,1,Female,2,1,laboratory technician,3,married,1,no,20,"4,0",3,part time,0,2.0,2,1,2,2,2,65245.87531343283,,yes,-= de 10 años
34,no,travel_rarely,,2.0,3,marketing,1019,3,Female,3,2,sales executive,1,married,0,no,12,"3,0",4,part time,0,4.0,3,3,3,0,2,45380.0,,yes,-= de 10 años
28,no,travel_rarely,,1.0,4,medical,1020,4,Male,3,1,laboratory technician,3,single,0,yes,11,"3,0",3,part time,0,11.318933823529411,2,2,4,0,2,28111.13,,no,-= de 10 años
35,no,travel_rarely,,6.0,1,life sciences,1021,3,Male,3,1,research scientist,3,married,0,yes,14,"3,0",4,part time,0,4.0,3,3,3,2,2,28111.13,,no,-= de 10 años
28,no,travel_frequently,,2.0,3,life sciences,1022,4,Male,2,1,laboratory technician,4,married,1,no,12,"3,0",2,full time,1,11.318933823529411,2,3,2,2,2,38670.0,,no,-= de 10 años
28,no,travel_rarely,,1.0,3,technical degree,1023,4,Male,3,1,research scientist,1,single,2,no,11,"3,0",2,part time,0,5.0,2,2,3,1,2,20800.0,,no,-= de 10 años
25,no,travel_rarely,research & development,1.0,3,medical,1024,4,Female,3,1,research scientist,2,single,1,no,18,"3,0",4,part time,0,11.318933823529411,3,2,2,2,1,20960.0,research scientist  -  research & development,no,-= de 10 años
58,no,travel_rarely,,23.0,4,life sciences,1025,1,Male,3,1,research scientist,3,married,1,no,12,"3,0",4,part time,2,11.318933823529411,3,3,2,2,2,28111.13,,yes,-= de 10 años
39,yes,travel_rarely,,23.0,3,medical,1026,3,Male,3,1,research scientist,1,single,0,no,13,"3,0",1,full time,0,6.0,2,3,5,0,3,39040.0,,no,-= de 10 años
30,no,travel_rarely,,6.0,3,technical degree,1027,1,Female,2,2,laboratory technician,4,married,0,no,12,"3,0",1,part time,1,10.0,6,3,9,6,7,46270.0,,no,-= de 10 años
50,no,travel_rarely,,8.89240506329114,3,life sciences,1028,4,Female,3,4,research director,1,married,4,no,11,"3,0",2,full time,0,11.318933823529411,2,3,3,1,2,153407.07,,yes,-= de 10 años
41,no,travel_rarely,,10.0,2,medical,1029,3,Male,1,2,sales executive,2,single,1,no,13,"3,0",1,part time,0,19.0,4,3,19,11,9,53914.11,,yes,+ de 10 años
31,yes,travel_rarely,,1.0,3,,1030,4,Female,3,1,sales representative,2,married,1,yes,11,"3,0",1,part time,0,11.318933823529411,2,4,3,2,2,23020.0,,no,-= de 10 años
44,yes,travel_rarely,,3.0,3,life sciences,1031,1,Male,3,1,laboratory technician,1,married,4,no,12,"3,0",3,part time,0,10.0,4,4,3,1,2,65245.87531343283,,yes,-= de 10 años
40,no,non-travel,research & development,16.0,2,,1032,3,Male,3,1,research scientist,3,divorced,9,no,16,"3,0",2,part time,1,6.0,0,3,4,0,0,65245.87531343283,research scientist  -  research & development,no,-= de 10 años
25,no,travel_rarely,research & development,19.0,1,medical,1033,4,Male,3,1,laboratory technician,4,married,3,no,11,"3,0",3,part time,3,11.318933823529411,6,2,3,1,2,28111.13,laboratory technician  -  research & development,no,-= de 10 años
40,no,travel_rarely,,1.0,4,life sciences,1034,2,Male,3,1,laboratory technician,2,married,3,no,22,"4,0",3,part time,1,7.0,3,3,4,0,3,28111.13,,yes,-= de 10 años
51,no,travel_rarely,,11.0,2,technical degree,1035,4,Female,2,4,manufacturing director,2,married,3,no,16,"3,0",2,full time,0,11.318933823529411,1,2,5,0,3,153407.07,,yes,-= de 10 años
27,no,travel_frequently,,2.0,1,life sciences,1036,4,Male,1,2,sales executive,4,single,3,no,20,"4,0",2,part time,0,11.318933823529411,3,3,6,0,0,50710.0,,no,-= de 10 años
35,yes,travel_rarely,,18.0,4,marketing,1037,4,Female,3,2,sales executive,3,married,0,no,18,"3,0",3,part time,1,5.0,0,2,4,3,2,53914.11,,yes,-= de 10 años
38,no,travel_rarely,,7.0,3,,1038,4,Male,4,1,research scientist,3,divorced,1,no,11,"3,0",4,part time,3,4.0,2,3,4,0,3,28111.13,,yes,-= de 10 años
31,yes,travel_rarely,,22.0,4,,1039,4,Male,3,2,manufacturing director,3,married,1,no,15,"3,0",4,part time,2,10.0,3,2,10,6,7,53914.11,,no,-= de 10 años
51,no,travel_rarely,,2.0,3,,1040,2,Male,3,3,sales executive,2,married,2,no,11,"3,0",2,part time,0,14.0,5,3,4,3,2,65245.87531343283,,yes,-= de 10 años
41,no,travel_rarely,,22.0,3,,1041,4,Female,3,2,research scientist,4,married,3,no,14,"3,0",1,full time,2,12.0,4,2,6,3,3,54670.0,,no,-= de 10 años
32,no,travel_rarely,,2.0,1,marketing,1042,3,Male,3,2,sales executive,2,married,0,yes,13,"3,0",1,part time,3,4.0,3,2,3,1,2,53914.11,,yes,-= de 10 años
25,no,travel_rarely,,18.0,1,life sciences,1043,1,Male,4,2,sales executive,3,married,2,no,11,"3,0",2,part time,0,6.0,3,2,3,1,2,65245.87531343283,,no,-= de 10 años
27,no,travel_rarely,,10.0,3,marketing,1044,4,Female,2,2,sales executive,4,married,1,yes,11,"3,0",4,full time,0,11.318933823529411,3,3,6,4,4,57690.0,,yes,-= de 10 años
27,yes,travel_rarely,,8.89240506329114,4,life sciences,1045,4,Female,3,1,research scientist,3,single,1,yes,13,"3,0",4,part time,0,8.0,2,3,8,7,7,23940.0,,yes,-= de 10 años
37,no,travel_rarely,,11.0,3,medical,1046,1,Female,3,1,laboratory technician,3,single,4,no,18,"3,0",1,full time,0,8.0,6,3,3,0,2,36290.0,,no,-= de 10 años
35,no,travel_frequently,,18.0,2,life sciences,1047,3,Male,3,3,manufacturing director,4,married,2,no,11,"3,0",3,part time,0,10.0,2,3,2,2,2,93620.0,,yes,-= de 10 años
25,no,travel_rarely,,1.0,3,,1048,1,Male,3,1,laboratory technician,4,married,4,no,11,"3,0",2,full time,1,7.0,2,2,3,0,2,32290.0,,no,-= de 10 años
30,no,travel_rarely,,7.0,4,marketing,1049,4,Female,3,2,sales executive,1,divorced,7,no,14,"3,0",2,part time,2,11.318933823529411,3,3,3,0,2,53914.11,,yes,-= de 10 años
31,no,travel_rarely,research & development,8.0,5,life sciences,1050,1,Female,3,4,research director,2,married,3,no,11,"3,0",3,full time,0,11.318933823529411,3,4,3,1,0,164220.0,research director  -  research & development,yes,-= de 10 años
36,no,travel_rarely,,16.0,4,marketing,1051,3,Female,2,2,sales executive,1,married,4,no,13,"3,0",1,part time,2,11.0,3,2,3,0,2,65245.87531343283,,no,-= de 10 años
25,yes,travel_rarely,,9.0,2,,1052,1,Male,2,1,sales representative,1,married,3,no,12,"3,0",1,full time,0,6.0,2,3,3,2,2,44000.0,,no,-= de 10 años
56,no,travel_rarely,,1.0,2,life sciences,1053,1,Female,3,1,research scientist,1,married,2,no,22,"4,0",4,part time,1,5.0,3,4,3,1,0,20660.0,,no,-= de 10 años
41,no,travel_rarely,,5.0,5,medical,1054,2,Male,4,1,research scientist,3,married,2,no,12,"3,0",1,part time,0,7.0,5,3,4,0,3,28111.13,,yes,-= de 10 años
31,no,travel_rarely,,8.0,2,,1055,4,Female,4,1,human resources,2,married,9,no,18,"3,0",4,part time,0,8.0,3,3,3,0,2,28111.13,,no,-= de 10 años
31,yes,travel_frequently,research & development,2.0,3,life sciences,1056,2,Male,3,1,laboratory technician,4,married,6,no,13,"3,0",3,part time,1,7.0,2,1,2,2,2,28111.13,laboratory technician  -  research & development,yes,-= de 10 años
48,no,travel_rarely,sales,7.0,3,marketing,1057,3,Male,3,2,sales executive,1,divorced,4,no,11,"3,0",1,part time,3,11.318933823529411,3,3,2,2,2,65245.87531343283,sales executive  -  sales,no,-= de 10 años
